sigla,codigo,id_orgao,papa,administracao,disponivel,subFuncao,despesa,credito,funcao
SG        ,2020J,2364471,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Administração
SG        ,2020J,2365101,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,300,Administração
SG        ,2020J,2367155,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,120,Administração
SG        ,2020J,2369266,OUTRAS DESPESAS CORRENTES,Direta,4,122,0,60,Administração
SG        ,2020J,2376496,INVESTIMENTOS,Direta,3,122,0,120,Administração
SG        ,2020J,2391984,INVESTIMENTOS,Direta,3,122,0,60,Administração
SG        ,2020J,2411661,INVESTIMENTOS,Direta,4,126,0,120,Administração
SG        ,2020J,2411778,INVESTIMENTOS,Direta,3,126,0,120,Administração
SG        ,2020J,2412002,INVESTIMENTOS,Direta,3,126,0,90,Administração
SG        ,2020J,2412967,INVESTIMENTOS,Direta,4,126,0,60,Administração
SG        ,2020J,2429854,INVESTIMENTOS,Direta,4,126,0,120,Administração
SG        ,2020J,2437837,OUTRAS DESPESAS CORRENTES,Direta,3,126,0,60,Administração
SG        ,2020J,2449878,PESSOAL E ENCARGOS SOCIAIS,Direta,3,128,0,60,Administração
SG        ,2020J,2456480,PESSOAL E ENCARGOS SOCIAIS,Direta,3,128,0,120,Administração
SG        ,2020J,2457256,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,180,Administração
SG        ,2020J,2458355,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,60,Administração
SG        ,2020J,2460080,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,60,Administração
SG        ,2020J,2461190,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,60,Administração
SG        ,2020J,2469673,OUTRAS DESPESAS CORRENTES,Direta,3,131,0,60,Administração
SG        ,2020J,2470694,OUTRAS DESPESAS CORRENTES,Direta,3,303,0,60,Administração
SEHAB     ,2020J,2479954,OUTRAS DESPESAS CORRENTES,Direta,3,126,0,60,Administração
SEHAB     ,2020J,2481901,OUTRAS DESPESAS CORRENTES,Direta,4,126,0,60,Administração
SEHAB     ,2020J,2482700,OUTRAS DESPESAS CORRENTES,Direta,4,126,0,120,Administração
SEHAB     ,2020J,2486127,OUTRAS DESPESAS CORRENTES,Direta,1,122,0,120,Habitação
SEHAB     ,2020J,2498700,OUTRAS DESPESAS CORRENTES,Direta,1,122,0,240,Habitação
SEHAB     ,2020J,2516503,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Habitação
SEHAB     ,2020J,2518069,INVESTIMENTOS,Direta,3,122,0,60,Habitação
SEHAB     ,2020J,2521459,PESSOAL E ENCARGOS SOCIAIS,Direta,3,122,0,60,Habitação
SEHAB     ,2020J,2523736,PESSOAL E ENCARGOS SOCIAIS,Direta,3,122,0,120,Habitação
SEHAB     ,2020J,2529279,INVESTIMENTOS,Direta,3,122,0,60,Habitação
SEHAB     ,2020J,2532302,INVESTIMENTOS,Direta,3,122,0,60,Habitação
SEHAB     ,2020J,2536991,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Habitação
SEHAB     ,2020J,2542724,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Habitação
SEHAB     ,2020J,2550279,INVESTIMENTOS,Direta,3,122,0,60,Habitação
SEHAB     ,2020J,2551220,INVESTIMENTOS,Direta,3,122,0,60,Habitação
SEHAB     ,2020J,2552472,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,120,Habitação
SEHAB     ,2020J,2555340,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Habitação
SEHAB     ,2020J,2557283,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Habitação
SEHAB     ,2020J,2559575,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Habitação
SEHAB     ,2020J,2562034,OUTRAS DESPESAS CORRENTES,Direta,4,122,0,60,Habitação
SEHAB     ,2020J,2566163,OUTRAS DESPESAS CORRENTES,Direta,4,126,0,60,Habitação
SEHAB     ,2020J,2566592,OUTRAS DESPESAS CORRENTES,Direta,3,126,0,60,Habitação
SEHAB     ,2020J,2569324,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Habitação
SEHAB     ,2020J,2574528,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2574583,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2576122,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2578995,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2586560,INVESTIMENTOS,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2594139,PESSOAL E ENCARGOS SOCIAIS,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2598871,PESSOAL E ENCARGOS SOCIAIS,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2599352,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Habitação
SEHAB     ,2020J,2600688,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2606098,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2613116,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2617002,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2620584,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2639449,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Habitação
SEHAB     ,2020J,2639540,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2639641,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Habitação
SEHAB     ,2020J,2641155,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2643002,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2645733,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,180,Habitação
SEHAB     ,2020J,2649826,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2650282,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SEHAB     ,2020J,2664024,OUTRAS DESPESAS CORRENTES,Direta,3,482,0,60,Habitação
SEHAB     ,2020J,2666246,OUTRAS DESPESAS CORRENTES,Direta,3,482,0,60,Habitação
SEHAB     ,2020J,2669816,OUTRAS DESPESAS CORRENTES,Direta,3,482,0,60,Habitação
SEHAB     ,2020J,2671132,INVESTIMENTOS,Direta,4,482,0,60,Habitação
SEHAB     ,2020J,2676809,INVESTIMENTOS,Direta,4,482,0,150,Habitação
SEHAB     ,2020J,2678643,OUTRAS DESPESAS CORRENTES,Direta,4,482,0,60,Habitação
SEHAB     ,2020J,2685865,OUTRAS DESPESAS CORRENTES,Direta,4,482,0,60,Habitação
SEHAB     ,2020J,2688067,INVESTIMENTOS,Direta,4,482,0,60,Habitação
SEHAB     ,2020J,2689958,INVESTIMENTOS,Direta,4,482,0,60,Habitação
SEHAB     ,2020J,2691206,OUTRAS DESPESAS CORRENTES,Direta,4,482,0,60,Habitação
SEHAB     ,2020J,2691244,INVESTIMENTOS,Direta,4,482,0,180,Habitação
SEHAB     ,2020J,2694424,INVESTIMENTOS,Direta,4,451,0,120,Saneamento
SEHAB     ,2020J,2698257,INVESTIMENTOS,Direta,4,451,0,120,Saneamento
SME       ,2020J,6516,INVESTIMENTOS,Direta,4,122,0,60,Educação
SME       ,2020J,24734,INVESTIMENTOS,Direta,4,122,0,60,Educação
SME       ,2020J,26192,INVESTIMENTOS,Direta,4,122,0,60,Educação
SME       ,2020J,28061,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,31600,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,46844,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,52765,INVESTIMENTOS,Direta,3,122,0,120,Educação
SME       ,2020J,55104,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,58071,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,58316,INVESTIMENTOS,Direta,4,122,0,120,Educação
SME       ,2020J,62487,OUTRAS DESPESAS CORRENTES,Direta,1,122,0,60,Educação
SME       ,2020J,63165,INVESTIMENTOS,Direta,1,122,0,60,Educação
SME       ,2020J,65002,INVESTIMENTOS,Direta,3,122,1,60,Educação
SME       ,2020J,70011,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,75255,INVESTIMENTOS,Direta,3,122,0,120,Educação
SME       ,2020J,79403,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,85092,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,85144,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,85302,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,87431,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,94961,INVESTIMENTOS,Direta,3,122,1,60,Educação
SME       ,2020J,95755,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,101116,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,107489,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,108872,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,109155,INVESTIMENTOS,Direta,3,122,0,60,Educação
SME       ,2020J,111512,INVESTIMENTOS,Direta,4,122,0,60,Educação
SME       ,2020J,117818,INVESTIMENTOS,Direta,3,126,0,60,Educação
SME       ,2020J,119902,INVESTIMENTOS,Direta,3,126,0,60,Educação
SME       ,2020J,121349,INVESTIMENTOS,Direta,3,126,1,60,Educação
SME       ,2020J,124064,INVESTIMENTOS,Direta,3,126,0,120,Educação
SME       ,2020J,125018,OUTRAS DESPESAS CORRENTES,Direta,3,126,0,60,Educação
SME       ,2020J,129955,OUTRAS DESPESAS CORRENTES,Direta,4,126,1,60,Educação
SME       ,2020J,130034,INVESTIMENTOS,Direta,4,126,0,60,Educação
SME       ,2020J,130547,INVESTIMENTOS,Direta,4,126,0,60,Educação
SME       ,2020J,130636,INVESTIMENTOS,Direta,3,126,0,60,Educação
SME       ,2020J,131390,INVESTIMENTOS,Direta,3,126,0,60,Educação
SME       ,2020J,133816,INVESTIMENTOS,Direta,3,128,0,60,Educação
SME       ,2020J,133922,INVESTIMENTOS,Direta,3,128,0,60,Educação
SME       ,2020J,135335,OUTRAS DESPESAS CORRENTES,Direta,3,128,1,120,Educação
SME       ,2020J,135400,OUTRAS DESPESAS CORRENTES,Direta,3,128,1,60,Educação
SME       ,2020J,135471,OUTRAS DESPESAS CORRENTES,Direta,3,131,0,60,Educação
SME       ,2020J,139033,OUTRAS DESPESAS CORRENTES,Direta,4,361,0,60,Educação
SME       ,2020J,141377,OUTRAS DESPESAS CORRENTES,Direta,4,361,1,210,Educação
SME       ,2020J,141506,OUTRAS DESPESAS CORRENTES,Direta,4,361,0,60,Educação
SME       ,2020J,146503,PESSOAL E ENCARGOS SOCIAIS,Direta,4,361,0,120,Educação
SME       ,2020J,147756,PESSOAL E ENCARGOS SOCIAIS,Direta,4,361,1,120,Educação
SME       ,2020J,148993,OUTRAS DESPESAS CORRENTES,Direta,4,361,1,60,Educação
SME       ,2020J,149741,OUTRAS DESPESAS CORRENTES,Direta,4,361,0,60,Educação
SME       ,2020J,149962,OUTRAS DESPESAS CORRENTES,Direta,4,361,0,60,Educação
SME       ,2020J,151587,OUTRAS DESPESAS CORRENTES,Direta,4,361,0,120,Educação
SME       ,2020J,152668,OUTRAS DESPESAS CORRENTES,Direta,4,361,0,60,Educação
SME       ,2020J,155984,OUTRAS DESPESAS CORRENTES,Direta,4,361,1,120,Educação
SME       ,2020J,158707,OUTRAS DESPESAS CORRENTES,Direta,4,361,0,60,Educação
SME       ,2020J,159954,OUTRAS DESPESAS CORRENTES,Direta,1,361,1,60,Educação
SME       ,2020J,164944,OUTRAS DESPESAS CORRENTES,Direta,3,361,0,60,Educação
SME       ,2020J,165226,OUTRAS DESPESAS CORRENTES,Direta,3,361,0,60,Educação
SME       ,2020J,167961,OUTRAS DESPESAS CORRENTES,Direta,3,361,0,60,Educação
SME       ,2020J,174024,OUTRAS DESPESAS CORRENTES,Direta,3,361,0,60,Educação
SME       ,2020J,174094,OUTRAS DESPESAS CORRENTES,Direta,3,361,0,60,Educação
SME       ,2020J,174745,OUTRAS DESPESAS CORRENTES,Direta,3,361,0,60,Educação
SME       ,2020J,175447,OUTRAS DESPESAS CORRENTES,Direta,4,361,0,60,Educação
SME       ,2020J,175772,OUTRAS DESPESAS CORRENTES,Direta,4,361,0,270,Educação
SME       ,2020J,183057,OUTRAS DESPESAS CORRENTES,Direta,1,361,0,60,Educação
SME       ,2020J,185350,INVESTIMENTOS,Direta,1,361,0,60,Educação
SME       ,2020J,188278,OUTRAS DESPESAS CORRENTES,Direta,3,361,1,60,Educação
SME       ,2020J,199636,INVESTIMENTOS,Direta,3,361,0,60,Educação
SME       ,2020J,199897,INVESTIMENTOS,Direta,4,361,0,60,Educação
SME       ,2020J,200804,INVESTIMENTOS,Direta,4,361,0,60,Educação
SME       ,2020J,205494,INVESTIMENTOS,Direta,3,361,0,60,Educação
SME       ,2020J,228021,OUTRAS DESPESAS CORRENTES,Direta,3,361,0,60,Educação
SME       ,2020J,228383,OUTRAS DESPESAS CORRENTES,Direta,3,361,0,60,Educação
SME       ,2020J,232307,OUTRAS DESPESAS CORRENTES,Direta,3,361,0,60,Educação
SME       ,2020J,235068,OUTRAS DESPESAS CORRENTES,Direta,3,361,0,60,Educação
SME       ,2020J,235507,OUTRAS DESPESAS CORRENTES,Direta,3,361,1,180,Educação
SME       ,2020J,236875,OUTRAS DESPESAS CORRENTES,Direta,3,361,0,60,Educação
SME       ,2020J,237274,OUTRAS DESPESAS CORRENTES,Direta,3,361,0,60,Educação
SME       ,2020J,243510,INVESTIMENTOS,Direta,1,362,0,60,Educação
SME       ,2020J,244246,OUTRAS DESPESAS CORRENTES,Direta,3,362,0,60,Educação
SME       ,2020J,248581,INVESTIMENTOS,Direta,3,362,0,60,Educação
SME       ,2020J,252073,INVESTIMENTOS,Direta,3,362,0,120,Educação
SME       ,2020J,254625,PESSOAL E ENCARGOS SOCIAIS,Direta,3,362,0,60,Educação
SME       ,2020J,258587,PESSOAL E ENCARGOS SOCIAIS,Direta,4,362,0,60,Educação
SME       ,2020J,260355,OUTRAS DESPESAS CORRENTES,Direta,4,363,1,120,Educação
SME       ,2020J,260623,OUTRAS DESPESAS CORRENTES,Direta,3,363,0,60,Educação
SME       ,2020J,263251,OUTRAS DESPESAS CORRENTES,Direta,3,363,0,60,Educação
SME       ,2020J,263543,OUTRAS DESPESAS CORRENTES,Direta,4,363,0,60,Educação
SME       ,2020J,263952,OUTRAS DESPESAS CORRENTES,Direta,3,364,0,60,Educação
SME       ,2020J,266524,OUTRAS DESPESAS CORRENTES,Direta,3,364,0,240,Educação
SME       ,2020J,268733,OUTRAS DESPESAS CORRENTES,Direta,4,364,1,120,Educação
SME       ,2020J,273346,OUTRAS DESPESAS CORRENTES,Direta,4,365,0,60,Educação
SME       ,2020J,274947,INVESTIMENTOS,Direta,4,365,0,120,Educação
SME       ,2020J,275674,INVESTIMENTOS,Direta,4,365,0,60,Educação
SME       ,2020J,275792,INVESTIMENTOS,Direta,4,365,0,60,Educação
SME       ,2020J,277123,PESSOAL E ENCARGOS SOCIAIS,Direta,4,365,0,60,Educação
SME       ,2020J,277880,OUTRAS DESPESAS CORRENTES,Direta,4,365,1,120,Educação
SME       ,2020J,281077,INVESTIMENTOS,Direta,4,365,0,60,Educação
SME       ,2020J,281636,INVESTIMENTOS,Direta,4,365,0,60,Educação
SME       ,2020J,285315,INVESTIMENTOS,Direta,4,365,0,60,Educação
SME       ,2020J,287040,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,90,Educação
SME       ,2020J,287204,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,60,Educação
SME       ,2020J,287210,OUTRAS DESPESAS CORRENTES,Direta,4,365,0,60,Educação
SME       ,2020J,288994,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,120,Educação
SME       ,2020J,289449,OUTRAS DESPESAS CORRENTES,Direta,1,365,0,60,Educação
SME       ,2020J,290164,OUTRAS DESPESAS CORRENTES,Direta,1,365,0,60,Educação
SME       ,2020J,292525,OUTRAS DESPESAS CORRENTES,Direta,1,365,0,60,Educação
SME       ,2020J,292775,OUTRAS DESPESAS CORRENTES,Direta,1,365,0,60,Educação
SME       ,2020J,293824,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,60,Educação
SME       ,2020J,294496,PESSOAL E ENCARGOS SOCIAIS,Direta,3,365,0,60,Educação
SME       ,2020J,294655,OUTRAS DESPESAS CORRENTES,Direta,1,365,0,60,Educação
SME       ,2020J,295060,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,60,Educação
SME       ,2020J,295075,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,60,Educação
SME       ,2020J,296424,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,60,Educação
SME       ,2020J,298034,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,120,Educação
SME       ,2020J,298838,OUTRAS DESPESAS CORRENTES,Direta,4,365,0,60,Educação
SME       ,2020J,301967,OUTRAS DESPESAS CORRENTES,Direta,1,365,0,60,Educação
SME       ,2020J,302476,INVESTIMENTOS,Direta,1,365,0,60,Educação
SME       ,2020J,303521,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,60,Educação
SME       ,2020J,303985,OUTRAS DESPESAS CORRENTES,Direta,3,365,1,60,Educação
SME       ,2020J,304465,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,60,Educação
SME       ,2020J,306646,INVESTIMENTOS,Direta,4,365,0,60,Educação
SME       ,2020J,309142,OUTRAS DESPESAS CORRENTES,Direta,4,365,0,60,Educação
SME       ,2020J,310412,OUTRAS DESPESAS CORRENTES,Direta,4,365,0,60,Educação
SME       ,2020J,311235,INVESTIMENTOS,Direta,4,365,0,60,Educação
SME       ,2020J,311659,PESSOAL E ENCARGOS SOCIAIS,Direta,4,365,0,120,Educação
SME       ,2020J,313937,PESSOAL E ENCARGOS SOCIAIS,Direta,4,365,0,60,Educação
SME       ,2020J,315076,INVESTIMENTOS,Direta,4,365,0,60,Educação
SME       ,2020J,315744,OUTRAS DESPESAS CORRENTES,Direta,4,365,0,60,Educação
SME       ,2020J,323370,OUTRAS DESPESAS CORRENTES,Direta,4,365,0,120,Educação
SME       ,2020J,323805,OUTRAS DESPESAS CORRENTES,Direta,4,365,0,180,Educação
SME       ,2020J,328024,OUTRAS DESPESAS CORRENTES,Direta,4,365,0,60,Educação
SME       ,2020J,328734,OUTRAS DESPESAS CORRENTES,Direta,4,365,0,180,Educação
SME       ,2020J,329659,OUTRAS DESPESAS CORRENTES,Direta,4,365,0,60,Educação
SME       ,2020J,330594,PESSOAL E ENCARGOS SOCIAIS,Direta,1,365,0,60,Educação
SME       ,2020J,331358,PESSOAL E ENCARGOS SOCIAIS,Direta,3,365,1,60,Educação
SME       ,2020J,332884,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,60,Educação
SME       ,2020J,334441,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,60,Educação
SME       ,2020J,335247,PESSOAL E ENCARGOS SOCIAIS,Direta,3,365,0,60,Educação
SME       ,2020J,335764,PESSOAL E ENCARGOS SOCIAIS,Direta,3,365,1,60,Educação
SME       ,2020J,337748,OUTRAS DESPESAS CORRENTES,Direta,4,365,0,120,Educação
SME       ,2020J,338407,OUTRAS DESPESAS CORRENTES,Direta,1,365,0,60,Educação
SME       ,2020J,341876,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,120,Educação
SME       ,2020J,342007,OUTRAS DESPESAS CORRENTES,Direta,3,365,1,60,Educação
SME       ,2020J,345440,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,60,Educação
SME       ,2020J,345519,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,60,Educação
SME       ,2020J,346118,OUTRAS DESPESAS CORRENTES,Direta,4,365,0,120,Educação
SME       ,2020J,348275,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,120,Educação
SME       ,2020J,348807,INVESTIMENTOS,Direta,3,365,0,60,Educação
SME       ,2020J,350156,INVESTIMENTOS,Direta,3,365,0,120,Educação
SME       ,2020J,350939,PESSOAL E ENCARGOS SOCIAIS,Direta,3,365,0,60,Educação
SME       ,2020J,351336,OUTRAS DESPESAS CORRENTES,Direta,3,365,0,60,Educação
SME       ,2020J,353665,OUTRAS DESPESAS CORRENTES,Direta,3,366,0,60,Educação
SME       ,2020J,354170,OUTRAS DESPESAS CORRENTES,Direta,3,366,0,60,Educação
SME       ,2020J,356170,INVESTIMENTOS,Direta,4,366,0,60,Educação
SME       ,2020J,358182,INVESTIMENTOS,Direta,3,366,0,120,Educação
SME       ,2020J,364957,INVESTIMENTOS,Direta,3,367,0,60,Educação
SME       ,2020J,369834,INVESTIMENTOS,Direta,3,367,0,60,Educação
SME       ,2020J,371710,INVESTIMENTOS,Direta,1,367,0,60,Educação
SME       ,2020J,373872,INVESTIMENTOS,Direta,3,367,0,60,Educação
SME       ,2020J,375260,INVESTIMENTOS,Direta,3,367,0,60,Educação
SME       ,2020J,375646,INVESTIMENTOS,Direta,3,367,0,120,Educação
SME       ,2020J,377546,PESSOAL E ENCARGOS SOCIAIS,Direta,3,367,0,120,Educação
SME       ,2020J,381642,PESSOAL E ENCARGOS SOCIAIS,Direta,4,367,0,60,Educação
SME       ,2020J,382095,OUTRAS DESPESAS CORRENTES,Direta,3,367,0,60,Educação
SME       ,2020J,383180,OUTRAS DESPESAS CORRENTES,Direta,3,367,0,60,Educação
SME       ,2020J,383600,OUTRAS DESPESAS CORRENTES,Direta,3,367,0,60,Educação
SME       ,2020J,383723,OUTRAS DESPESAS CORRENTES,Direta,3,367,0,60,Educação
SME       ,2020J,384203,OUTRAS DESPESAS CORRENTES,Direta,3,367,0,120,Educação
SME       ,2020J,384725,OUTRAS DESPESAS CORRENTES,Direta,3,367,0,60,Educação
SME       ,2020J,387533,OUTRAS DESPESAS CORRENTES,Direta,3,367,0,60,Educação
SME       ,2020J,387954,OUTRAS DESPESAS CORRENTES,Direta,4,367,0,60,Educação
SME       ,2020J,388147,INVESTIMENTOS,Direta,3,367,0,300,Educação
SME       ,2020J,390890,INVESTIMENTOS,Direta,3,367,1,90,Educação
SME       ,2020J,391249,PESSOAL E ENCARGOS SOCIAIS,Direta,3,367,0,60,Educação
SME       ,2020J,396599,PESSOAL E ENCARGOS SOCIAIS,Direta,4,368,0,120,Educação
SME       ,2020J,396655,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,180,Educação
SME       ,2020J,398171,OUTRAS DESPESAS CORRENTES,Direta,4,368,0,120,Educação
SME       ,2020J,398349,OUTRAS DESPESAS CORRENTES,Direta,4,368,0,60,Educação
SME       ,2020J,400147,OUTRAS DESPESAS CORRENTES,Direta,4,368,0,60,Educação
SME       ,2020J,400682,OUTRAS DESPESAS CORRENTES,Direta,4,368,0,60,Educação
SME       ,2020J,401404,OUTRAS DESPESAS CORRENTES,Direta,4,368,0,180,Educação
SME       ,2020J,402204,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,60,Educação
SME       ,2020J,402727,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,60,Educação
SME       ,2020J,402961,INVESTIMENTOS,Direta,3,368,0,60,Educação
SME       ,2020J,404356,INVESTIMENTOS,Direta,3,368,0,60,Educação
SME       ,2020J,406671,OUTRAS DESPESAS CORRENTES,Direta,4,368,0,60,Educação
SME       ,2020J,406682,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,60,Educação
SME       ,2020J,409100,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,60,Educação
SME       ,2020J,409703,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,120,Educação
SME       ,2020J,410092,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,60,Educação
SME       ,2020J,411971,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,60,Educação
SME       ,2020J,415969,OUTRAS DESPESAS CORRENTES,Direta,3,368,1,60,Educação
SME       ,2020J,418731,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,90,Educação
SME       ,2020J,421455,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,60,Educação
SME       ,2020J,424577,OUTRAS DESPESAS CORRENTES,Direta,4,368,0,120,Educação
SME       ,2020J,429858,INVESTIMENTOS,Direta,4,368,0,300,Educação
SME       ,2020J,431025,OUTRAS DESPESAS CORRENTES,Direta,4,368,0,150,Educação
SME       ,2020J,439305,OUTRAS DESPESAS CORRENTES,Direta,4,368,0,60,Educação
SME       ,2020J,440319,PESSOAL E ENCARGOS SOCIAIS,Direta,3,368,0,60,Educação
SME       ,2020J,442064,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,120,Educação
SME       ,2020J,442132,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,60,Educação
SME       ,2020J,446108,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,120,Educação
SME       ,2020J,447481,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,60,Educação
SME       ,2020J,468120,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,120,Educação
SME       ,2020J,468694,OUTRAS DESPESAS CORRENTES,Direta,4,368,0,120,Educação
SME       ,2020J,470588,INVESTIMENTOS,Direta,1,368,1,60,Educação
SME       ,2020J,470982,OUTRAS DESPESAS CORRENTES,Direta,3,368,1,120,Educação
SME       ,2020J,476603,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,120,Educação
SME       ,2020J,481022,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,180,Educação
SME       ,2020J,483800,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,120,Educação
SME       ,2020J,484897,OUTRAS DESPESAS CORRENTES,Direta,3,368,0,120,Educação
SME       ,2020J,485962,OUTRAS DESPESAS CORRENTES,Direta,4,368,0,120,Educação
