id_orgao,codigo,disponivel,valor_congelado,despesa,valor_orcado
398552,1,6.5,2,50.1,    34.5
401869,2,6.7,1.2,32.8,    64.9
402470,3,6.9,1.2,52.8,    62.3
404804,4,13.5,4.7,34,   162.8
405088,5,16.4,7.7,41.8,   163.3
414117,6,20.3,11.2,11.6,   157.5
415969,7,27,15.2,25.2,   268.2
420087,8,24.3,14.3,32.6,   198.7
429958,9,19.7,11.1,49.6,   118.9
441018,10,17,10.6,81.4,    89.6
441888,11,10.4,4.7,50,    80.4
442442,12,10.2,3.5,98.2,    51.3
444677,1,10,3.8,162.4,    68.3
489455,2,10.6,4.4,89.8,    91.7
495284,3,14.1,4.4,27.8,   161.4
498857,4,16.1,7.5,58,   156.9
508818,5,18,9.8,84.6,   178.8
512460,6,22.1,12.5,40.8,   220.2
544103,7,25.8,15,50,   246.4
550383,8,21.7,12.7,97.6,   183.6
564450,9,21.5,12.8,10.8,   134.6
568601,10,17.6,11,76,   103.8
572652,11,12.5,6.9,128.4,    51.1
580389,12,9.2,3,37.8,    71.6
581129,1,8.8,1.6,63.4,    62.0
588775,2,8,1.8,38.6,    63.9
591774,3,11.6,4.1,24,   140.7
603861,4,16.3,6,16.2,   212.1
606143,5,17.6,8.8,41.6,   189.0
564450,6,22.2,11.4,12.2,   197.0
572652,7,23.7,13.8,71.8,   189.7
580389,8,22.2,14.1,116.8,   134.1
581129,9,18.6,10.2,50,   162.3
588775,10,15.8,9.3,39.8,    94.2
591774,11,13.4,8,48.2,    27.7
603861,12,13.7,8.9,39.4,    35.0
704156,1,9.5,3,74.8,    54.8
705379,2,9.4,2.9,43.8,    86.8
749412,3,10.7,3.2,72.8,   123.3
760729,4,13.5,4.9,47.2,   170.0
905042,5,19,9.7,60.4,   192.7
949618,6,20.7,12.7,93.4,   101.7
958987,7,24,14.5,16,   182.8
968578,8,24.7,14.6,21.6,   201.4
969076,9,22.4,13.7,42.2,   122.1
971027,10,15.9,8.7,21.6,   105.6
978739,11,10.5,3.8,86.4,    77.4
1035023,12,10.2,3.4,10.4,    55.1
1105478,1,7.6,0.7,60.2,    64.5
1402638,2,10,4.4,38.2,    47.8
1465690,3,14.1,6.6,25.8,   116.3
1472925,4,15.8,5.9,4.6,   186.2
1488959,5,19.8,10.4,64.8,   164.8
1518989,6,24,13.9,46.4,   204.3
1618738,7,23.8,14.9,90,   178.0
1620151,8,22,13.5,58.6,   174.9
1626710,9,19.2,11,59,   120.1
1640609,10,17.1,10.3,9.2,    84.6
1729319,11,11.1,4.5,34.2,    66.7
1746134,12,8.7,2.9,81.2,    43.8
1765788,1,9.7,3.8,58,    46.5
1801229,2,6.7,0.6,29,    92.0
1801641,3,9.8,3,81.2,    70.3
1847830,4,15.5,7.9,65.2,   113.4
1860318,5,20.8,9.8,58.4,   248.3
1889511,6,24.2,13.1,0.4,   234.5
1889577,7,28.3,16.4,14.8,   272.5
1894188,8,24.5,14.5,48.2,   182.1
1938355,9,20.9,11,29.4,   195.0
1942396,10,16.5,8.5,61,   137.0
1970390,11,12.2,5.8,73.8,    72.9
1976139,12,10.7,5.2,60.6,    40.3
2011876,1,7.6,2,33.2,    56.4
2012966,2,12.4,3.3,34.2,   120.2
2051699,3,13.1,5.8,49.6,   119.0
2062879,4,15.8,5.7,12.8,   170.1
2065691,,,,,
2073016,,,,,
2080474,,,,,
2083877,,,,,
2084066,,,,,
2104505,,,,,
2122180,,,,,
2139353,,,,,
2143752,,,,,
2146792,,,,,
2153153,,,,,
2155014,,,,,
2171627,,,,,
2182846,,,,,
2194100,,,,,
2197016,,,,,
2208424,,,,,
2229865,,,,,
2268379,,,,,
2278464,,,,,
2293923,,,,,
2312620,,,,,
2329342,,,,,
2339528,,,,,
2342426,,,,,
2344901,,,,,
2358056,,,,,
2364471,,,,,
2367155,,,,,
2369266,,,,,
2376496,,,,,
2391984,,,,,
2411661,,,,,
2412002,,,,,
2412967,,,,,
2437837,,,,,
2449878,,,,,
2456480,,,,,
2457256,,,,,
2458355,,,,,
2460080,,,,,
2469673,,,,,
2479954,,,,,
2481901,,,,,
2482700,,,,,
2486127,,,,,
2498700,,,,,
2516503,,,,,
2518069,,,,,
2521459,,,,,
2523736,,,,,
2529279,,,,,
2532302,,,,,
2536991,,,,,
2550279,,,,,
2551220,,,,,
2555340,,,,,
2557283,,,,,
2559575,,,,,
2562034,,,,,
2566163,,,,,
2566592,,,,,
2574528,,,,,
2574583,,,,,
2578995,,,,,
2586560,,,,,
2594139,,,,,
2598871,,,,,
2599352,,,,,
2600688,,,,,
2606098,,,,,
2613116,,,,,
2617002,,,,,
2639449,,,,,
2639540,,,,,
2639641,,,,,
2641155,,,,,
2643002,,,,,
2645733,,,,,
2649826,,,,,
2650282,,,,,
2664024,,,,,
2666246,,,,,
2669816,,,,,
2671132,,,,,
2676809,,,,,
2678643,,,,,
2685865,,,,,
2688067,,,,,
2689958,,,,,
2691206,,,,,
2691244,,,,,
2694424,,,,,
2698257,,,,,
11391,,,,,
28400,,,,,
31604,,,,,
32885,,,,,
38053,,,,,
45462,,,,,
45642,,,,,
52130,,,,,
53025,,,,,
57506,,,,,
58873,,,,,
59185,,,,,
62155,,,,,
63400,,,,,
70464,,,,,
71361,,,,,
74372,,,,,
75091,,,,,
77367,,,,,
91265,,,,,
98094,,,,,
100893,,,,,
101781,,,,,
102806,,,,,
102952,,,,,
104476,,,,,
106247,,,,,
106577,,,,,
110175,,,,,
111717,,,,,
113295,,,,,
114017,,,,,
114999,,,,,
116541,,,,,
116692,,,,,
118983,,,,,
123044,,,,,
127582,,,,,
129955,,,,,
132976,,,,,
134143,,,,,
137873,,,,,
141355,,,,,
142326,,,,,
144801,,,,,
145130,,,,,
146188,,,,,
147756,,,,,
148993,,,,,
151358,,,,,
155550,,,,,
155854,,,,,
157568,,,,,
164259,,,,,
167906,,,,,
168936,,,,,
172112,,,,,
172797,,,,,
174782,,,,,
175392,,,,,
175932,,,,,
175991,,,,,
180753,,,,,
183096,,,,,
183947,,,,,
184271,,,,,
186149,,,,,
187100,,,,,
189879,,,,,
192183,,,,,
195262,,,,,
200860,,,,,
202635,,,,,
205350,,,,,
205719,,,,,
227499,,,,,
227517,,,,,
228082,,,,,
228222,,,,,
229179,,,,,
229361,,,,,
231554,,,,,
236284,,,,,
238007,,,,,
240712,,,,,
240884,,,,,
241649,,,,,
241729,,,,,
242793,,,,,
246834,,,,,
248270,,,,,
255548,,,,,
256815,,,,,
258392,,,,,
258894,,,,,
260355,,,,,
262011,,,,,
262934,,,,,
268073,,,,,
268733,,,,,
271251,,,,,
277880,,,,,
279572,,,,,
281022,,,,,
281250,,,,,
282821,,,,,
286488,,,,,
287548,,,,,
290201,,,,,
290757,,,,,
291334,,,,,
293699,,,,,
294570,,,,,
294594,,,,,
295741,,,,,
296332,,,,,
298696,,,,,
300398,,,,,
302302,,,,,
305386,,,,,
306107,,,,,
306466,,,,,
306897,,,,,
307061,,,,,
307866,,,,,
311917,,,,,
312537,,,,,
312782,,,,,
318933,,,,,
319047,,,,,
321942,,,,,
324002,,,,,
324084,,,,,
324282,,,,,
332789,,,,,
333059,,,,,
333323,,,,,
334259,,,,,
335764,,,,,
336207,,,,,
339972,,,,,
341872,,,,,
342514,,,,,
342972,,,,,
343446,,,,,
344282,,,,,
345068,,,,,
345357,,,,,
346025,,,,,
350188,,,,,
357668,,,,,
364177,,,,,
365244,,,,,
365642,,,,,
366483,,,,,
368194,,,,,
368824,,,,,
368963,,,,,
376439,,,,,
376581,,,,,
380953,,,,,
383254,,,,,
386924,,,,,
386952,,,,,
388722,,,,,
388885,,,,,
390890,,,,,
392756,,,,,
392931,,,,,
393207,,,,,
396872,,,,,
398552,,,,,
401869,,,,,
402470,,,,,
404804,,,,,
405088,,,,,
414117,,,,,
415969,,,,,
420087,,,,,
429958,,,,,
441018,,,,,
441888,,,,,
444677,,,,,
489455,,,,,
495284,,,,,
498857,,,,,
508818,,,,,
512460,,,,,
544103,,,,,
550383,,,,,
11391,,,,,
28400,,,,,
31604,,,,,
32885,,,,,
38053,,,,,
45462,,,,,
45642,,,,,
52130,,,,,
53025,,,,,
57506,,,,,
58873,,,,,
59185,,,,,
62155,,,,,
63400,,,,,
70464,,,,,
71361,,,,,
74372,,,,,
75091,,,,,
77367,,,,,
91265,,,,,
98094,,,,,
100893,,,,,
101781,,,,,
102806,,,,,
102952,,,,,
104476,,,,,
106577,,,,,
110175,,,,,
113295,,,,,
114017,,,,,
114999,,,,,
116541,,,,,
116692,,,,,
118983,,,,,
123044,,,,,
127582,,,,,
132976,,,,,
134143,,,,,
137873,,,,,
141355,,,,,
142326,,,,,
144801,,,,,
145130,,,,,
146188,,,,,
147756,,,,,
151358,,,,,
155550,,,,,
155854,,,,,
157568,,,,,
164259,,,,,
167906,,,,,
168936,,,,,
172112,,,,,
172797,,,,,
174782,,,,,
175392,,,,,
175932,,,,,
175991,,,,,
180753,,,,,
183096,,,,,
183947,,,,,
184271,,,,,
186149,,,,,
187100,,,,,
189879,,,,,
192183,,,,,
200860,,,,,
205350,,,,,
227499,,,,,
227517,,,,,
228082,,,,,
228222,,,,,
229179,,,,,
229361,,,,,
236284,,,,,
238007,,,,,
240712,,,,,
240884,,,,,
241649,,,,,
241729,,,,,
242793,,,,,
246834,,,,,
248270,,,,,
255548,,,,,
256815,,,,,
258392,,,,,
258894,,,,,
262011,,,,,
262934,,,,,
268073,,,,,
271251,,,,,
279572,,,,,
281022,,,,,
281250,,,,,
282821,,,,,
286488,,,,,
287548,,,,,
290201,,,,,
290757,,,,,
291334,,,,,
293699,,,,,
294570,,,,,
294594,,,,,
295741,,,,,
296332,,,,,
298696,,,,,
300398,,,,,
305386,,,,,
306107,,,,,
306466,,,,,
306897,,,,,
307061,,,,,
307866,,,,,
311917,,,,,
312537,,,,,
312782,,,,,
318933,,,,,
319047,,,,,
321942,,,,,
324002,,,,,
324084,,,,,
324282,,,,,
332789,,,,,
333059,,,,,
333323,,,,,
336207,,,,,
339972,,,,,
341872,,,,,
342514,,,,,
342972,,,,,
343446,,,,,
344282,,,,,
345068,,,,,
345357,,,,,
346025,,,,,
350188,,,,,
364177,,,,,
365244,,,,,
365642,,,,,
366483,,,,,
368194,,,,,
368824,,,,,
368963,,,,,
376439,,,,,
376581,,,,,
380953,,,,,
383254,,,,,
386924,,,,,
386952,,,,,
388722,,,,,
388885,,,,,
392756,,,,,
392931,,,,,
393207,,,,,
396872,,,,,
398552,,,,,
401869,,,,,
402470,,,,,
404804,,,,,
405088,,,,,
414117,,,,,
429958,,,,,
441018,,,,,
441888,,,,,
444677,,,,,
489455,,,,,
495284,,,,,
498857,,,,,
508818,,,,,
512460,,,,,
544103,,,,,
550383,,,,,
564450,,,,,
572652,,,,,
580389,,,,,
588775,,,,,
591774,,,,,
603861,,,,,
704156,,,,,
705379,,,,,
749412,,,,,
760729,,,,,
905042,,,,,
949618,,,,,
958987,,,,,
968578,,,,,
969076,,,,,
971027,,,,,
978739,,,,,
1035023,,,,,
1105478,,,,,
1402638,,,,,
1465690,,,,,
1472925,,,,,
1488959,,,,,
1518989,,,,,
1618738,,,,,
1626710,,,,,
1640609,,,,,
1729319,,,,,
1746134,,,,,
1765788,,,,,
1801229,,,,,
1801641,,,,,
1847830,,,,,
1860318,,,,,
1889511,,,,,
1889577,,,,,
1894188,,,,,
1938355,,,,,
1942396,,,,,
1970390,,,,,
2011876,,,,,
2012966,,,,,
2051699,,,,,
2062879,,,,,
2080474,,,,,
2083877,,,,,
2084066,,,,,
2104505,,,,,
2122180,,,,,
2143752,,,,,
2146792,,,,,
2153153,,,,,
2155014,,,,,
2171627,,,,,
2182846,,,,,
2194100,,,,,
2197016,,,,,
2208424,,,,,
2229865,,,,,
2268379,,,,,
2278464,,,,,
2293923,,,,,
2329342,,,,,
2339528,,,,,
2342426,,,,,
2344901,,,,,
2358056,,,,,
2364471,,,,,
2367155,,,,,
2369266,,,,,
2376496,,,,,
2391984,,,,,
2411661,,,,,
2412002,,,,,
2412967,,,,,
2437837,,,,,
2449878,,,,,
2457256,,,,,
2458355,,,,,
2460080,,,,,
2469673,,,,,
2479954,,,,,
2481901,,,,,
2482700,,,,,
2486127,,,,,
2498700,,,,,
2516503,,,,,
2518069,,,,,
2521459,,,,,
2523736,,,,,
2529279,,,,,
2532302,,,,,
2536991,,,,,
2550279,,,,,
2551220,,,,,
2555340,,,,,
2557283,,,,,
2559575,,,,,
2562034,,,,,
2566163,,,,,
2566592,,,,,
2574528,,,,,
2574583,,,,,
2578995,,,,,
2586560,,,,,
2594139,,,,,
2598871,,,,,
2599352,,,,,
2600688,,,,,
2606098,,,,,
2613116,,,,,
2617002,,,,,
2639540,,,,,
2639641,,,,,
2641155,,,,,
2643002,,,,,
2645733,,,,,
2649826,,,,,
2650282,,,,,
2664024,,,,,
2666246,,,,,
2669816,,,,,
2671132,,,,,
2678643,,,,,
2685865,,,,,
2688067,,,,,
2689958,,,,,
2691206,,,,,
2691244,,,,,
2694424,,,,,
2698257,,,,,
704156,,,,,
705379,,,,,
749412,,,,,
760729,,,,,
905042,,,,,
949618,,,,,
958987,,,,,
968578,,,,,
971027,,,,,
978739,,,,,
1035023,,,,,
1105478,,,,,
1402638,,,,,
1465690,,,,,
1472925,,,,,
1488959,,,,,
1518989,,,,,
1618738,,,,,
1626710,,,,,
1640609,,,,,
1729319,,,,,
1746134,,,,,
1765788,,,,,
1801229,,,,,
1801641,,,,,
1847830,,,,,
1860318,,,,,
1889511,,,,,
1889577,,,,,
1894188,,,,,
1938355,,,,,
1942396,,,,,
1970390,,,,,
1976139,,,,,
2011876,,,,,
2012966,,,,,
2051699,,,,,
2062879,,,,,
2080474,,,,,
2083877,,,,,
2104505,,,,,
2122180,,,,,
2143752,,,,,
2146792,,,,,
2153153,,,,,
2155014,,,,,
2171627,,,,,
2182846,,,,,
2194100,,,,,
2197016,,,,,
2208424,,,,,
2229865,,,,,
2268379,,,,,
2278464,,,,,
2293923,,,,,
2329342,,,,,
2339528,,,,,
2342426,,,,,
2358056,,,,,
2364471,,,,,
2367155,,,,,
2369266,,,,,
2376496,,,,,
2411661,,,,,
2412002,,,,,
2412967,,,,,
2437837,,,,,
2449878,,,,,
2457256,,,,,
2458355,,,,,
2460080,,,,,
2469673,,,,,
2479954,,,,,
2481901,,,,,
2482700,,,,,
2486127,,,,,
2498700,,,,,
2516503,,,,,
2518069,,,,,
2521459,,,,,
2529279,,,,,
2532302,,,,,
2536991,,,,,
2550279,,,,,
2551220,,,,,
2555340,,,,,
2557283,,,,,
2559575,,,,,
2562034,,,,,
2566163,,,,,
2566592,,,,,
2574528,,,,,
2574583,,,,,
2578995,,,,,
2586560,,,,,
2594139,,,,,
2598871,,,,,
2599352,,,,,
2600688,,,,,
2606098,,,,,
2613116,,,,,
2617002,,,,,
2639449,,,,,
2639540,,,,,
2639641,,,,,
2641155,,,,,
2643002,,,,,
2645733,,,,,
2649826,,,,,
2650282,,,,,
2664024,,,,,
2666246,,,,,
2669816,,,,,
2671132,,,,,
2678643,,,,,
2685865,,,,,
2688067,,,,,
2689958,,,,,
2691206,,,,,
2691244,,,,,
2694424,,,,,
2698257,,,,,
11391,,,,,
28400,,,,,
31604,,,,,
32885,,,,,
38053,,,,,
45462,,,,,
45642,,,,,
52130,,,,,
53025,,,,,
57506,,,,,
58873,,,,,
59185,,,,,
62155,,,,,
63400,,,,,
70464,,,,,
71361,,,,,
75091,,,,,
77367,,,,,
91265,,,,,
98094,,,,,
100893,,,,,
101781,,,,,
102806,,,,,
102952,,,,,
104476,,,,,
106577,,,,,
110175,,,,,
111717,,,,,
113295,,,,,
114017,,,,,
114999,,,,,
116541,,,,,
116692,,,,,
118983,,,,,
123044,,,,,
127582,,,,,
132976,,,,,
134143,,,,,
137873,,,,,
141355,,,,,
142326,,,,,
144801,,,,,
145130,,,,,
146188,,,,,
151358,,,,,
155550,,,,,
155854,,,,,
157568,,,,,
164259,,,,,
167906,,,,,
168936,,,,,
172112,,,,,
172797,,,,,
174782,,,,,
175392,,,,,
175932,,,,,
175991,,,,,
180753,,,,,
183096,,,,,
183947,,,,,
184271,,,,,
186149,,,,,
187100,,,,,
189879,,,,,
192183,,,,,
200860,,,,,
205350,,,,,
227499,,,,,
227517,,,,,
228082,,,,,
228222,,,,,
229179,,,,,
229361,,,,,
231554,,,,,
236284,,,,,
238007,,,,,
240712,,,,,
240884,,,,,
241649,,,,,
241729,,,,,
242793,,,,,
246834,,,,,
248270,,,,,
255548,,,,,
256815,,,,,
258392,,,,,
258894,,,,,
262011,,,,,
262934,,,,,
268073,,,,,
271251,,,,,
279572,,,,,
281022,,,,,
281250,,,,,
282821,,,,,
286488,,,,,
287548,,,,,
290201,,,,,
290757,,,,,
291334,,,,,
293699,,,,,
294570,,,,,
294594,,,,,
295741,,,,,
296332,,,,,
298696,,,,,
300398,,,,,
305386,,,,,
306107,,,,,
306466,,,,,
306897,,,,,
307061,,,,,
311917,,,,,
312537,,,,,
312782,,,,,
318933,,,,,
319047,,,,,
321942,,,,,
324002,,,,,
324084,,,,,
324282,,,,,
332789,,,,,
333059,,,,,
333323,,,,,
336207,,,,,
339972,,,,,
341872,,,,,
342514,,,,,
342972,,,,,
343446,,,,,
344282,,,,,
345068,,,,,
345357,,,,,
346025,,,,,
350188,,,,,
365244,,,,,
365642,,,,,
366483,,,,,
368194,,,,,
368824,,,,,
368963,,,,,
376439,,,,,
376581,,,,,
380953,,,,,
383254,,,,,
386924,,,,,
386952,,,,,
388722,,,,,
388885,,,,,
392756,,,,,
392931,,,,,
393207,,,,,
396872,,,,,
398552,,,,,
401869,,,,,
402470,,,,,
404804,,,,,
405088,,,,,
414117,,,,,
429958,,,,,
441018,,,,,
441888,,,,,
444677,,,,,
489455,,,,,
495284,,,,,
498857,,,,,
508818,,,,,
512460,,,,,
544103,,,,,
550383,,,,,
564450,,,,,
572652,,,,,
580389,,,,,
588775,,,,,
591774,,,,,
603861,,,,,
569505,,,,,
570317,,,,,
574505,,,,,
588477,,,,,
593846,,,,,
593987,,,,,
596288,,,,,
603834,,,,,
603861,,,,,
623840,,,,,
626240,,,,,
628088,,,,,
630142,,,,,
637665,,,,,
639053,,,,,
642878,,,,,
648130,,,,,
676546,,,,,
677186,,,,,
684180,,,,,
687698,,,,,
696073,,,,,
696578,,,,,
721259,,,,,
852847,,,,,
998493,,,,,
1045203,,,,,
1112555,,,,,
1183831,,,,,
1268696,,,,,
1352868,,,,,
1398979,,,,,
1456619,,,,,
1471214,,,,,
1472925,,,,,
1484804,,,,,
1511033,,,,,
1576513,,,,,
1609002,,,,,
1629771,,,,,
1686551,,,,,
1689639,,,,,
1715896,,,,,
1721270,,,,,
1757766,,,,,
1773377,,,,,
1799111,,,,,
1818673,,,,,
1839386,,,,,
1926668,,,,,
1947156,,,,,
1967783,,,,,
1970390,,,,,
1975209,,,,,
2010232,,,,,
2045084,,,,,
2057803,,,,,
2073016,,,,,
2085209,,,,,
2086400,,,,,
2139353,,,,,
2148681,,,,,
2158048,,,,,
2158196,,,,,
2165164,,,,,
2168833,,,,,
2207874,,,,,
2240349,,,,,
2244332,,,,,
2273119,,,,,
2277857,,,,,
2297896,,,,,
2318055,,,,,
2330254,,,,,
2355470,,,,,
2358969,,,,,
2363863,,,,,
2369415,,,,,
2375975,,,,,
2397661,,,,,
2398313,,,,,
2404408,,,,,
2425993,,,,,
2432796,,,,,
2434159,,,,,
2467267,,,,,
2473538,,,,,
2474849,,,,,
2494700,,,,,
2500258,,,,,
2507842,,,,,
2509639,,,,,
2514368,,,,,
2514898,,,,,
2521865,,,,,
2522927,,,,,
2540168,,,,,
2546445,,,,,
2551797,,,,,
2551932,,,,,
2569324,,,,,
2574990,,,,,
2576122,,,,,
2578676,,,,,
2581477,,,,,
2584873,,,,,
2595841,,,,,
2596621,,,,,
2601889,,,,,
2602338,,,,,
2624961,,,,,
2633226,,,,,
2642616,,,,,
2642935,,,,,
2648611,,,,,
2649800,,,,,
2654628,,,,,
2677624,,,,,
2680312,,,,,
2688166,,,,,
2690062,,,,,
2692514,,,,,
2694788,,,,,
6516,,,,,
24734,,,,,
26192,,,,,
28061,,,,,
31600,,,,,
46844,,,,,
52765,,,,,
55104,,,,,
58071,,,,,
58316,,,,,
62487,,,,,
63165,,,,,
65002,,,,,
70011,,,,,
75255,,,,,
79403,,,,,
85092,,,,,
85144,,,,,
85302,,,,,
87431,,,,,
94961,,,,,
95755,,,,,
101116,,,,,
107489,,,,,
108872,,,,,
109155,,,,,
117818,,,,,
119902,,,,,
121349,,,,,
124064,,,,,
125018,,,,,
129955,,,,,
130034,,,,,
130547,,,,,
130636,,,,,
131390,,,,,
133816,,,,,
133922,,,,,
135400,,,,,
135471,,,,,
139033,,,,,
141377,,,,,
141506,,,,,
146503,,,,,
147756,,,,,
148993,,,,,
149741,,,,,
149962,,,,,
151587,,,,,
152668,,,,,
155984,,,,,
158707,,,,,
159954,,,,,
164944,,,,,
165226,,,,,
167961,,,,,
174024,,,,,
174094,,,,,
174745,,,,,
175447,,,,,
175772,,,,,
183057,,,,,
185350,,,,,
188278,,,,,
199636,,,,,
199897,,,,,
200804,,,,,
205494,,,,,
228021,,,,,
228383,,,,,
232307,,,,,
235068,,,,,
235507,,,,,
236875,,,,,
237274,,,,,
243510,,,,,
244246,,,,,
248581,,,,,
252073,,,,,
254625,,,,,
258587,,,,,
260623,,,,,
263251,,,,,
263543,,,,,
263952,,,,,
266524,,,,,
273346,,,,,
274947,,,,,
275674,,,,,
275792,,,,,
277123,,,,,
277880,,,,,
281077,,,,,
281636,,,,,
285315,,,,,
287040,,,,,
287204,,,,,
287210,,,,,
289449,,,,,
290164,,,,,
292525,,,,,
292775,,,,,
293824,,,,,
294496,,,,,
294655,,,,,
295060,,,,,
295075,,,,,
296424,,,,,
298034,,,,,
298838,,,,,
301967,,,,,
302476,,,,,
303521,,,,,
303985,,,,,
304465,,,,,
306646,,,,,
309142,,,,,
310412,,,,,
311235,,,,,
313937,,,,,
315076,,,,,
315744,,,,,
323370,,,,,
328024,,,,,
329659,,,,,
330594,,,,,
331358,,,,,
332884,,,,,
334441,,,,,
335247,,,,,
335764,,,,,
337748,,,,,
338407,,,,,
341876,,,,,
342007,,,,,
345440,,,,,
345519,,,,,
346118,,,,,
348275,,,,,
348807,,,,,
350156,,,,,
350939,,,,,
351336,,,,,
353665,,,,,
354170,,,,,
356170,,,,,
358182,,,,,
364957,,,,,
369834,,,,,
371710,,,,,
373872,,,,,
375260,,,,,
375646,,,,,
377546,,,,,
381642,,,,,
382095,,,,,
383180,,,,,
383600,,,,,
383723,,,,,
384203,,,,,
384725,,,,,
387533,,,,,
388147,,,,,
390890,,,,,
391249,,,,,
396599,,,,,
396655,,,,,
398171,,,,,
398349,,,,,
400147,,,,,
400682,,,,,
401404,,,,,
402204,,,,,
402727,,,,,
402961,,,,,
404356,,,,,
406671,,,,,
406682,,,,,
409100,,,,,
409703,,,,,
410092,,,,,
411971,,,,,
415969,,,,,
418731,,,,,
421455,,,,,
424577,,,,,
429858,,,,,
431025,,,,,
439305,,,,,
440319,,,,,
442064,,,,,
442132,,,,,
446108,,,,,
447481,,,,,
468120,,,,,
468694,,,,,
470588,,,,,
470982,,,,,
476603,,,,,
481022,,,,,
483800,,,,,
484897,,,,,
485962,,,,,
488990,,,,,
500113,,,,,
503889,,,,,
518808,,,,,
522482,,,,,
527100,,,,,
527801,,,,,
533068,,,,,
537081,,,,,
544253,,,,,
548120,,,,,
6516,,,,,
24734,,,,,
26192,,,,,
28061,,,,,
31600,,,,,
46844,,,,,
52765,,,,,
55104,,,,,
58071,,,,,
58316,,,,,
62487,,,,,
63165,,,,,
65002,,,,,
70011,,,,,
75255,,,,,
79403,,,,,
85144,,,,,
85302,,,,,
87431,,,,,
94961,,,,,
95755,,,,,
101116,,,,,
107489,,,,,
108872,,,,,
109155,,,,,
117818,,,,,
119902,,,,,
121349,,,,,
124064,,,,,
125018,,,,,
129955,,,,,
130034,,,,,
130547,,,,,
130636,,,,,
131390,,,,,
133816,,,,,
133922,,,,,
135400,,,,,
135471,,,,,
139033,,,,,
141377,,,,,
146503,,,,,
147756,,,,,
148993,,,,,
149741,,,,,
149962,,,,,
151587,,,,,
155984,,,,,
158707,,,,,
159954,,,,,
164944,,,,,
167961,,,,,
174024,,,,,
174094,,,,,
174745,,,,,
175447,,,,,
183057,,,,,
185350,,,,,
188278,,,,,
199636,,,,,
199897,,,,,
200804,,,,,
205494,,,,,
228021,,,,,
228383,,,,,
232307,,,,,
235068,,,,,
235507,,,,,
236875,,,,,
237274,,,,,
243510,,,,,
244246,,,,,
248581,,,,,
252073,,,,,
254625,,,,,
258587,,,,,
260623,,,,,
263251,,,,,
263543,,,,,
263952,,,,,
266524,,,,,
273346,,,,,
274947,,,,,
275674,,,,,
275792,,,,,
277123,,,,,
277880,,,,,
281077,,,,,
281636,,,,,
285315,,,,,
287040,,,,,
287204,,,,,
287210,,,,,
289449,,,,,
290164,,,,,
292525,,,,,
292775,,,,,
293824,,,,,
294496,,,,,
294655,,,,,
295060,,,,,
295075,,,,,
296424,,,,,
298034,,,,,
298838,,,,,
301967,,,,,
302476,,,,,
303521,,,,,
303985,,,,,
304465,,,,,
306646,,,,,
309142,,,,,
310412,,,,,
311235,,,,,
313937,,,,,
315076,,,,,
315744,,,,,
323370,,,,,
328024,,,,,
329659,,,,,
330594,,,,,
331358,,,,,
332884,,,,,
334441,,,,,
335247,,,,,
335764,,,,,
338407,,,,,
341876,,,,,
342007,,,,,
345440,,,,,
345519,,,,,
346118,,,,,
348275,,,,,
348807,,,,,
350156,,,,,
350939,,,,,
351336,,,,,
353665,,,,,
354170,,,,,
356170,,,,,
358182,,,,,
364957,,,,,
369834,,,,,
371710,,,,,
373872,,,,,
375260,,,,,
375646,,,,,
377546,,,,,
381642,,,,,
382095,,,,,
383180,,,,,
383600,,,,,
383723,,,,,
384203,,,,,
384725,,,,,
388147,,,,,
390890,,,,,
391249,,,,,
396599,,,,,
396655,,,,,
398171,,,,,
398349,,,,,
400147,,,,,
400682,,,,,
401404,,,,,
402204,,,,,
402727,,,,,
402961,,,,,
404356,,,,,
406671,,,,,
406682,,,,,
409100,,,,,
409703,,,,,
410092,,,,,
411971,,,,,
415969,,,,,
418731,,,,,
421455,,,,,
424577,,,,,
429858,,,,,
431025,,,,,
439305,,,,,
440319,,,,,
442064,,,,,
442132,,,,,
446108,,,,,
447481,,,,,
468120,,,,,
468694,,,,,
470588,,,,,
470982,,,,,
476603,,,,,
481022,,,,,
483800,,,,,
484897,,,,,
485962,,,,,
488990,,,,,
500113,,,,,
503889,,,,,
518808,,,,,
527100,,,,,
527801,,,,,
533068,,,,,
537081,,,,,
544253,,,,,
548120,,,,,
569505,,,,,
570317,,,,,
574505,,,,,
588477,,,,,
593846,,,,,
593987,,,,,
596288,,,,,
603834,,,,,
603861,,,,,
623840,,,,,
626240,,,,,
630142,,,,,
637665,,,,,
639053,,,,,
642878,,,,,
648130,,,,,
676546,,,,,
677186,,,,,
684180,,,,,
687698,,,,,
696073,,,,,
696578,,,,,
852847,,,,,
998493,,,,,
1045203,,,,,
1112555,,,,,
1183831,,,,,
1268696,,,,,
1352868,,,,,
1398979,,,,,
1471214,,,,,
1472925,,,,,
1484804,,,,,
1511033,,,,,
1576513,,,,,
1609002,,,,,
1629771,,,,,
1689639,,,,,
1715896,,,,,
1721270,,,,,
1757766,,,,,
1773377,,,,,
1799111,,,,,
1926668,,,,,
1947156,,,,,
1967783,,,,,
1970390,,,,,
1975209,,,,,
2010232,,,,,
2057803,,,,,
2073016,,,,,
2085209,,,,,
2086400,,,,,
2139353,,,,,
2148681,,,,,
2158196,,,,,
2165164,,,,,
